,id,eqn
6213,1705.10819,"
\min_{\theta, \psi} \frac{1}{L} \sum_{l \leq L} - \E_{ h \sim q_\psi(h ~|~\M_l)} \log p_\theta( \M_l ~|~h) + D_{KL}( q_\psi( h~|~\M_l) ~||~p_0(h) )~.
"
6214,1705.10819,"
\label{laplacenet}
x^{k+1} = \rho \left( A_k \Delta x^k + B_k x^k \right)~,~A_k,B_k \in \R^{d_{k+1} \times d_k} ~.
"
6215,1705.10819,"
\label{laplacenorm}
\Delta x^{1} = -2 H \bf{n}~,
"
6216,1705.10819,"
\label{eq:dir1}
y^{k + 1}=  \rho \left(C_k D x^k + E_k y^k \right), C_k, E_k \in \R^{d_{k+1} \times d_k},
"
6217,1705.10819,"
\label{eq:dir2}
x^{k+1} = \rho \left(A_k D^*y^{k+1} + B_k x^k \right)~, A_k, B_k \in \R^{d_{k+1} \times d_k},
"
6218,1705.10819,"
% \label{ya1}
% \| \Phi_\Delta(\M; x) - \Phi_\Delta(\M; x') \| \leq \alpha_\Delta \| x - x' \|~,
% "
6219,1705.10819,"
% \label{ya1}
% \| \Phi_D(\M; x) - \Phi_D(\M; x') \| \leq \alpha_D \| x - x' \|~,
% "
6220,1705.10819,"
% \label{ya2}
% \| \Phi_\Delta(\M; x) - \Phi_\Delta( \tau(\M); x) \| \leq \beta_\Delta \taunorm \|x \|~,
% "
6221,1705.10819,"
% \label{ya33}
% \| \Phi_D(\M; x) - \Phi_D( \tau(\M); x) \| \leq \beta_D \widetilde{|\nabla \tau |}_\infty  \|x \|~,
% "
6222,1705.10819,"
\label{betadef}
\|\hat{x}(k) \| \lesssim k^{-\beta} ~,~(k \to \infty)~.
"
6223,1705.10819,"
\label{pony1}
\| \Phi_\Delta(x_1;\M_N) - \Phi_\Delta(x_2;\M_N) \|^2 \leq C(\beta)  \| x_1 - x_2\|^{h(\beta)} ~, 
"
6224,1705.10819,"
% \label{pony2}
%  \| \Phi_\Delta(x; \M_N) - \Phi_\Delta(x; \tau(\M_N)) \| \leq C \taunorm^{h(\beta)}~, 
% "
6225,1705.10819,"
% \label{ya3}
% \| \Phi_\Delta(\M;x) - \Phi_\Delta(\M', x') \| \leq C \epsilon^{h(\beta)} ~,
% "
6226,1705.10819,"
\| \Phi(\M) - \Phi(\tau(\M)) \| \leq \kappa \max(\taunorm, \| \nabla^2 \tau \|)^{h(\beta)}~.
"
6227,1705.10819,"
\label{pep1}
\bar{\ba}_{i,i} ( 1 - \alpha_\M \taunorm - o( \taunorm^2) ) \leq \tau(\bar{\ba}_{i,i}) \leq \bar{\ba}_{i,i} ( 1 + \alpha_\M \taunorm + o( \taunorm^2) )
"
6228,1705.10819,"
\label{pep2}
w_{i,j} ( 1 - \beta_\M \taunorm - o( \taunorm^2) ) \leq \tau(w_{i,j}) \leq w_{i,j} ( 1 + \beta_\M \taunorm + o( \taunorm^2) )~.
"
6229,1705.10819,"
\| D - \tau(D) \| = o( \widetilde{| \tau |}_\infty )~.
"
6230,1705.10819,"
\label{gu1}
\| \Delta_N(x_N - y_N) \|^2 \leq C \epsilon^{2 - \frac{1}{\beta-1/2}}~,
"
6231,1705.10819,"
\label{savo1}
\| x^{(r+1)}_1 - x^{(r+1)}_2 \| \leq f_r \| x^{(r)}_1 - x^{(r)}_2 \|^{g_r}
"
6232,1705.10819,"
\| \Phi_\Delta(x_1) - \Phi_\Delta(x_2) \| \leq \left[\prod_{r = 1}^R f_r^{\prod_{r'>r} g_{r'}} \right] \| x_1 - x_2 \|^{\prod_{r=1}^R g_{r}}~,
"
6233,1705.10819,"
\label{bv1}
\| \Delta(x - y) \|^2 = \sum_{k\leq N} \lambda_k^2 ( \hat{x}(k) - \hat{y}(k))^2~.
"
6234,1705.10819,"
\label{bv4}
\| \Delta(x - y) \|^2 \lesssim \epsilon^2 k_*^{2\gamma} + 4D^2 k_*^{-2\tilde{\beta}}   
"
6235,1705.10819,"
\label{bv2}
k_* = \left[\frac{4 \beta D^2}{\gamma \epsilon^2} \right]^{\frac{1}{2\gamma + 2\tilde{\beta}}}~.
"
6236,1705.10819,"
\eta_1(\M) = \sup_{(i,j) \in E} \frac{\bar{\ba}_i }{\bar{\ba}_j}~,~\eta_2(\M) = \sup_{(i,j,k) \in F} \frac{\ell_{ij}^2 + \ell_{jk}^2 + \ell_{ik}^2}{\ba(i,j,k)}~,~\eta_3(\M) = \alpha_{\text{min}}~.
"
6237,1705.10819,"
\label{ui1}
\| (\Delta - \tau(\Delta)) x \| \leq C \taunorm \| \Delta x\|~,
"
6238,1705.10819,"
\label{vic1}
\| x_1^{(1)} - x_2^{(1)} \| \leq C \taunorm \| \Delta x\| = C \taunorm \| x \|_{\Hc}~.
"
6239,1705.10819,"
\| \Phi_\Delta(x, \M) - \Phi_\Delta(x, \tau(\M) \| \leq C \taunorm^{\prod_{r=1}^R \frac{\beta_r-1}{\beta_r-1/2} }~,
"
6240,1705.10819,"
\label{seb5}
\bar{\ba}^{-1} H_\tau (U - W) = \widetilde{H_\tau} \Delta~,~\text{with } |\widetilde{H_\tau}|_\infty \leq C(\eta_1, \eta_2, \eta_3) \taunorm~.
"
6241,1705.10819,"
\label{blabla1}
\| \Delta_\M - \Delta_S\| \leq \epsilon~.
"
6242,1705.10819,"
\label{blabla2}
\| \rho( A x + B \Delta_{\M} x) - \rho( A x' + B \Delta_{\M'} x') \| \leq \| A \| \| x - x' \| + \|B \| \| \Delta_\M x - \Delta_{\M'} x' \|~.
"
6243,1705.10819,"
\label{blabla3}
\| x - x' \|_{\mathcal{H}} \lesssim \epsilon~.
"
6244,1705.10819,"
\label{formulaa}
s_{i,j} = \frac{e^{\langle E_{1,i}, E_{2,j} \rangle}}{\sum_{j'} e^{\langle E_{1,i}, E_{2,j'} \rangle}},    
"
6245,1711.00789,"\label{eq:model}
\by = \bm{f} + \beps \quad \text{with } \beps \sim N(\bm{0}, \Sigma_{\epsilon}),
"
6246,1711.00789,"
[a_{j+1,2k}^{(d)},b_{j+1,2k}^{(d)}] = [a_{j,k}^{(d)},(a_{j,k}^{(d)}+b_{j,k}^{(d)})/2] 
"
6247,1711.00789,"
[a_{j+1,2k+1}^{(d)},b_{j+1,2k+1}^{(d)}] = [(a_{j,k}^{(d)}+b_{j,k}^{(d)})/2+1,b_{j,k}^{(d)}], 
"
6248,1711.00789,"
\T \sim \text{RRDP}(\blam),
"
6249,1711.00789,"
	\Phi(A) = \sum_{d\in \D(A)} \lambda_{d}(A) M_{d}(A) \Phi(A^{(d)}_{l})\Phi(A^{(d)}_{r}) 
	"
6250,1711.00789,"
		c(a, b) = 
		\begin{cases}
		c^2(a - 1, b) + c^2(a, b - 1), & \text{if } a, b \geq 1 \\
		1 & \text{if }  a = 0 \text{ or } b = 0. 
		\end{cases}
		"
6251,1711.00789,"
		c(a, b) \in \left[\frac{1}{2} k_1^{2^{a + b}}, \frac{1}{2}k_2^{2^{a + b}}\right], 
		"
6252,1711.00789,"
		c(1, b) = \lfloor k^{2^b} \rfloor, 
		"
6253,1711.00789,"
		k = \exp\left\{\sum_{j = 0}^\infty 2^{-j - 1} \log(1 + c^{-2}(1, j))\right\} \approx 1.503. 
		"
6254,1711.00789,"
		\frac{1}{2} k_1^{2^{1 + b}} = \frac{1}{2} k^{2^{b}}  \leq  k^{2^{b}}  - 1 \leq \lfloor k^{2^b} \rfloor \leq k^{2^{b}}  \leq \frac{1}{2}k^{2^{1 + b}}, 
		"
6255,1711.00789,"
		\label{eq:dumm3}
		\varphi(A) = \sum_{ d\in\mathcal{P}(A)} {\rm E}\left(c(A)\I_{\{\bar{A}^{(d)}\in\T,D(\bar{A}^{(d)})=d\}}\,|\,\by\right),
		"
6256,1711.00789,"
		\varphi(A) = \varphi_0(A)/(1 - \tilde{\eta}(A)) + \frac{1}{\sqrt{2}} \sum_{ d\in\mathcal{P}(A)} \varphi_1(\bar{A}^{(d)}) \lambda_{d}(\bar{A}^{(d)}),
		"
6257,1806.06571,"
\argmax_{\theta} \prod_{w \in T} \prod_{c \in C(w)}p(c|w;\theta)
"
6258,1806.06571,"
h_j = \frac{\sum_{i=1}^{|X|}x_i*w_{ij}}{|S|}
"
6259,1806.06553,"\label{eq:mlalpha}
\ln p(\mathbf D\mid \boldsymbol \alpha) = \mathcal{L}-\frac{1}{2}\ln|\mathbf{C}| - \frac{1}{2}\hat{t}\mathbf{C}^{-1}\hat{t},
"
6260,1806.06553,"
\begin{split}
\mathbf{C} &= \mathbf{H}^{-1} + \boldsymbol{\Phi} \mathbf{A}^{-1}\Phi^T\\
&= \mathbf{H}^{-1} + \sum_{n\neq j}\alpha_n\boldsymbol \phi_n \boldsymbol \phi_n^T + \alpha_j^{-1}\boldsymbol\phi_j\boldsymbol\phi_j^T.
\end{split}
\label{eq:C}
"
6261,1806.06553,"
	\begin{split}
	|\mathbf{C}| &= |\mathbf{C}_{/j}|| \mathbf{I} + \alpha_j^{-1}\boldsymbol{\phi}_j\boldsymbol{\phi}_j^T| \\
	\mathbf{C}^{-1} &= \mathbf{C}_{/j}^{-1} - \frac{\mathbf{C}_{/j}^{-1}\boldsymbol{\phi}_j\boldsymbol{\phi}_j^T\mathbf{C}_{/j}^{-1}}{\alpha_j + \boldsymbol{\phi}_j^T\mathbf{C}_{/j}^{-1}\boldsymbol{\phi}_j}, 
	\end{split}
	\label{eq:c_decompose}
	"
6262,1806.06553,"\label{eq:qs}
	s_j = \phi_j^TC_{/j}^{-1}\phi_j, ~q_j = \phi_j^TC_{/j}^{-1}\hat{t}.
	"
6263,1806.06553,"\label{eq:singleML}
	\ln p(\boldsymbol D\mid \alpha_j) = \frac{1}{2}[\ln \alpha_j - \ln |\alpha_j + s_j| + \frac{q_j^2}{s_j+\alpha_j}]
	"
6264,1806.06553,"
	\alpha_j = \frac{s_j^2}{q_j^2-s_j}. \label{eq:alpha}  
	"
6265,1806.06553,"
\sigma^2 = \frac{||\mathbf{\hat{t}}- \boldsymbol{\Phi w}||^2}{N - \sum_{n}(1-\alpha_n \Sigma_{nn})},
\label{eq:noise}
"
6266,1806.06553,"\label{eq:model}
f(\mathbf {x}_n) = \sum_{i=1}^N \phi_i(\mathbf{x}_n) w_i = \boldsymbol \phi(\mathbf{x}_n) \mathbf{w}, 
"
6267,1806.06553," \label{eq: kernel}
\phi(\mathbf{x_n},\mathbf{x_i}) = \exp{(-\theta{\|\mathbf{x}_n-\mathbf{x}_i\|_2^2})}. 
"
6268,1806.06553,"\label{eq:idea}
p_{ideal}( y_n\mid \mathbf{x}_n,\mathbf w, \epsilon) = 
\begin{cases}{}
1 \qquad \text{if }b_{y_n-1} < \hat{y}_n \leq b_{y_n},\\
0 \qquad \text{otherwise}.
\end{cases}
"
6269,1806.06553," 
\begin{split}
p(y_n\mid{} \mathbf{x}_n,\mathbf {w}, \sigma) 
&= \int_{\epsilon} \!p_{ideal}({y}_n\mid \mathbf{x}_n,\mathbf w, \epsilon) \mathcal{ N}(\epsilon\mid 0,\sigma^2) d \epsilon \\
& = \psi(z_{n,1}) - \psi(z_{n,2}),
\end{split}
\label{eq:likelihood} 
"
6270,1806.06553," \label{eq:prior}
p(\mathbf w\mid \boldsymbol{\alpha}) = \prod_{n=1}^N \mathcal{N}(w_n\mid 0,\alpha_n^{-1}),
"
6271,1806.06553,"
\label{eq:posterior}
p(\mathbf w\mid \mathbf D) = \frac{p(\mathbf{Y}\mid \mathbf{X},\mathbf{w},\sigma) p(\mathbf w\mid \boldsymbol{\alpha})}{p(\mathbf D\mid \boldsymbol{\eta})} ,
"
6272,1806.06553,"
\begin{split}
\ln p(\mathbf{w}\mid {} \mathbf{D})
 &= \ln p(\mathbf{Y}\mid \mathbf{X},\boldsymbol w,\sigma)+ \ln p(\mathbf w\mid \boldsymbol \alpha)
+const \\
&\approx \sum_{n=1}^N\ln(\psi(z_{n,1})-\psi(z_{n,2})) - \frac{1}{2} \mathbf{w}^T\mathbf{A} \mathbf{w},
\end{split}
\label{eq:map}
"
6273,1806.06553,"
\begin{split}
p(\mathbf D\mid \boldsymbol \eta) &= p(\mathbf{Y}\mid \mathbf{w}^*) p(\mathbf{w}^*\mid \boldsymbol \alpha) (2\pi)^{n/2}\boldsymbol{\Sigma}^{1/2} \\
\ln p(\mathbf D\mid \boldsymbol \eta) &= \mathcal{L} - \frac{1}{2} \mathbf w^{*T}\mathbf{A}\mathbf w^* +\frac{1}{2}\ln|\mathbf{A}| + \frac{1}{2}\ln|\boldsymbol \Sigma|. 
\end{split}
\label{eq:ml}
"
6274,1806.06553,"
\sigma^2 = \frac{\|\mathbf{\hat{t}}- \boldsymbol{\Phi w}\|^2}{N - \sum_{n}(1-\alpha_n \Sigma_{nn})},
\label{eq:noise}
"
6275,1806.06553,"\label{eq:mlalpha}
\ln p(\mathbf D\mid \boldsymbol \alpha) = \mathcal{L}-\frac{1}{2}\ln|\mathbf{C}| - \frac{1}{2}\hat{t}\mathbf{C}^{-1}\hat{t},
"
6276,1806.06553,"
\begin{split}
\mathbf{C} &= \mathbf{H}^{-1} + \boldsymbol{\Phi} \mathbf{A}^{-1}\Phi^T\\
&= \mathbf{H}^{-1} + \sum_{n\neq j}\alpha_n\boldsymbol \phi_n \boldsymbol \phi_n^T + \alpha_j^{-1}\boldsymbol\phi_j\boldsymbol\phi_j^T.
\end{split}
\label{eq:C}
"
6277,1806.06553,"
	\begin{split}
	|\mathbf{C}| &= |\mathbf{C}_{/j}|| \mathbf{I} + \alpha_j^{-1}\boldsymbol{\phi}_j\boldsymbol{\phi}_j^T| \\
	\mathbf{C}^{-1} &= \mathbf{C}_{/j}^{-1} - \frac{\mathbf{C}_{/j}^{-1}\boldsymbol{\phi}_j\boldsymbol{\phi}_j^T\mathbf{C}_{/j}^{-1}}{\alpha_j + \boldsymbol{\phi}_j^T\mathbf{C}_{/j}^{-1}\boldsymbol{\phi}_j}, 
	\end{split}
	\label{eq:c_decompose}
	"
6278,1806.06553,"\label{eq:qs}
	s_j = \phi_j^TC_{/j}^{-1}\phi_j, ~q_j = \phi_j^TC_{/j}^{-1}\hat{t}.
	"
6279,1806.06553,"\label{eq:singleML}
	\ln p(\boldsymbol D\mid \alpha_j) = \frac{1}{2}[\ln \alpha_j - \ln |\alpha_j + s_j| + \frac{q_j^2}{s_j+\alpha_j}]. 
	"
6280,1806.06553,"
	\alpha_j = \frac{s_j^2}{q_j^2-s_j}. \label{eq:alpha}  
	"
6281,1806.06506,"
y[n - \tfrac{N}{2}] = \sigma\left(\beta +\sum_{i=0}^{N}b_{i}x[n-i]\right)
"
6282,1803.09797,"
\mathcal{L}^{CE} = - \frac{1}{N} \sum_{n=0}^N \sum_{t=0}^T \text{log} (p(w_t|w_{0:t-1}, I)),
"
6283,1803.09797,"
\mathcal{L}^{AC} = \frac{1}{N} \sum_{n=0}^N \sum_{t=0}^T \mathbbm{1}(w_t \in \mathcal{G}_w \cup \mathcal{G}_m) \mathcal{C}(\tilde{w}_t, I'),
"
6284,1803.09797,"
\mathcal{L}^{Con} = \frac{1}{N} \sum_{n=0}^N \sum_{t=0}^T (\mathbbm{1}(w_t \in \mathcal{G}_w) \mathcal{F}^W (\tilde{w_t}, I) + \mathbbm{1}(w_t \in \mathcal{G}_m) \mathcal{F}^M (\tilde{w_t}, I)).
"
6285,1803.09797,"
\mathcal{F}^W (\tilde{w_t}, I)= \frac{\sum_{g_m \in \mathcal{G}_m} p(\tilde{w_t}= g_m|w_{0:t-1}, I)}{(\sum_{g_w \in \mathcal{G}_w} p(\tilde{w_t} = g_w|w_{0:t-1}, I)) + \epsilon}
"
6286,1803.09797,"
%
\mathcal{L} = \alpha\mathcal{L}^{CE} + \beta\mathcal{L}^{AC} + \mu\mathcal{L}^{Con},
"
6287,1806.06457,"
	\label{eq:optintro}
	\minimize_{\mW}~\|\mW\|_1\quad\text{subject to}\quad \ReLU(\mW^\top\vx_p) = \vy_p,~~~~ (p =1,\ldots,P),
"
6288,1806.06457,"
	\label{eqrec0}
	\mX^{(\ell)} = \ReLU\left(\mW_{ \ell}^\top\mX^{(\ell-1)} + \vb^{(\ell)}\boldsymbol{1}^\top \right),\qquad \ell=1,\cdots,L.
"
6289,1806.06457,"
	\label{eqrec}
	\mX^{(\ell)} = \ReLU\left(\mW_{ \ell}^\top\mX^{(\ell-1)}\right),\qquad \ell=1,\cdots,L.
"
6290,1806.06457,"\label{eqncx}
\minimize_{\mU}~~\left\|\mU\right\|_{1}\quad \mbox{subject to} \quad \left\|\ReLU\left(\mU^\top\mX^{in}\right)- \mX^{out}\right\|_F\leq\epsilon,
"
6291,1806.06457,"\label{eqconv}
\hat\mW = \operatorname*{arg\,min}_{\mU}~\left\|\mU\right\|_{1}\quad \mbox{subject to} \quad \left\{\begin{array}{l}\left\|\left(\mU^\top\mX^{in}- \mX^{out}\right)_\Omega\right\|_F\leq\epsilon\\[.1cm] \left(\mU^\top\mX^{in}\right)_{\Omega^c} \leq \boldsymbol{0} \end{array}\right.,
"
6292,1806.06457,"\label{eqdef}\mU\in \mathcal{C}_{\epsilon}\left(\mX,\mY,\mV \right) \iff \left\{\begin{array}{l}\left\|\left(\mU^\top\mX- \mY\right)_\Omega\right\|_F\leq\epsilon\\[.1cm] \left(\mU^\top\mX\right)_{\Omega^c} \leq \mV_{\Omega^c} \end{array}\right., ~\mbox{for}~ \Omega = \supp~\mY.
"
6293,1806.06457,"\label{eqconv2}
\hat\mW = \operatorname*{arg\,min}_{\mU}~\left\|\mU\right\|_{1}\quad \mbox{subject to} \quad \mU\in\mathcal{C}_{\epsilon}\left(\mX^{in},\mX^{out},\boldsymbol{0} \right).
"
6294,1806.06457,"\label{training layer ell}
\hat{\mW}_{\ell}= \operatorname*{arg\,min}_{\mU}~\left\|\mU\right\|_{1} \quad \mbox{subject to} \quad \mU\in \mathcal{C}_{\epsilon_\ell}\left(\mX^{(\ell-1)},\mX^{(\ell)},\boldsymbol{0} \right),\quad \ell = 1,\cdots,L.
"
6295,1806.06457,"\left\|\hat\mX{}^{(\ell)}-\mX{}^{(\ell)}\right\|_F\leq \sum_{j=1}^\ell \epsilon_j,\quad \ell = 1,\cdots,L.
"
6296,1806.06457,"\label{eqthird}
% \left\{\begin{array}{cc}\!\!\!\sum\limits_{ m,p : \;y^{(2)}_{m,p}>0}\!\!\!\!\!\!\!\! (\w_m^\top\hat\y^{(1)}_p - y^{(2)}_{m,p})^2\leq \epsilon_2^2& \\ \w_m^\top\hat\y^{(1)}_p \leq 0 & \!\!\!\!  m,p:\;y^{(2)}_{m,p}=0\end{array}\right.. 
%"
6297,1806.06457,"\label{eqforth}
%\W_{\!\! 2} \in \mathcal{C}_{\epsilon_2}\left(\hat\Y{}^{(1)},\Y^{(2)},\W_{\!\! 2}^\top\hat\Y{}^{(1)}\right)
%"
6298,1806.06457,"\label{eqfirst}
\hat{\mW}_{1}= \operatorname*{arg\,min}_{\mU}~\left\|\mU\right\|_{1} \quad \mbox{subject to} \quad \mU\in \mathcal{C}_{\epsilon_1}\left(\mX,\mX^{(1)},\boldsymbol{0} \right).
"
6299,1806.06457,"\label{eqsecond}
\minimize_{\mU}\;\;\left\|\mU\right\|_{1}\quad \mbox{subject to} \quad \mU\in \mathcal{C}_{\epsilon_2}\left(\hat\mX{}^{(1)},\mX^{(2)},\boldsymbol{0}\right).
"
6300,1806.06457,"\label{eqthird}
\left\{\begin{array}{l}\left\|\left(\mW^\top\hat\mX{}^{(1)}- \mX^{(2)}\right)_\Omega\right\|_F\leq\epsilon_2\\[.1cm] \left(\mW^\top\hat\mX{}^{(1)}\right)_{\Omega^c} \leq \boldsymbol{0} \end{array}\right. .
"
6301,1806.06457,"\label{eqcass2}
\minimize_{\mU}~\left\|\mU\right\|_{1}\quad \mbox{subject to} \quad \mU\in \mathcal{C}_{\epsilon_2}\left(\hat\mX{}^{(1)},\mX^{(2)},\mW_{2}^\top\hat\mX{}^{(1)}\right),
"
6302,1806.06457,"\label{eqcasthstat}
\left \|\hat\mX{}^{(\ell)}-\mX{}^{(\ell)}\right \|_F\leq \epsilon {\prod_{j=2}^\ell \gamma_j}."
6303,1806.06457,"\label{subg1}
\mathbb{P}\left\{ |\varphi| > t\right\} \leq \exp\left(1 - \frac{t^2}{\kappa^2}\right).
"
6304,1806.06457,"\label{subg2}
\mathbb{E}\exp\left( \frac{\varphi^2}{{\hat\kappa}^2}\right) \leq e.
"
6305,1806.06457,"\label{b7}
\|\bphi\|_{\psi_2} \triangleq \sup_{\balpha\in\mathbb{S}^{N-1}}\|\balpha^\top\bphi\|_{\psi_2}=\sup_{\balpha\in\mathbb{S}^{N-1}}\sup_{p\geq 1} p^{-\frac{1}{2}}\left ( \mathbb{E}\left|\balpha^\top\bphi \right|^p\right)^{\frac{1}{p}}.
"
6306,1806.06457,"\label{eqrecvec}
\vx^{(\ell)} = \ReLU\left(\mW_{\!\! \ell}^\top\vx^{(\ell-1)}+\vb^{(\ell)}\right),\qquad \ell=1,\cdots,L.
"
6307,1806.06457,"\label{retrainALayer}
\hat\mW = \operatorname*{arg\,min}_{\mW}~\left\|\mW\right\|_{1} \quad \mbox{subject to} \quad \mW\in \mathcal{C}_{\epsilon}\left(\mX^{in},\mX^{out},\boldsymbol{0} \right).
"
6308,1806.06457,"\label{retrainANeuron}
\minimize_{\vw}~~\left\|\vw\right\|_{1} \quad \mbox{subject to} \quad \vw\in \mathcal{C}_{0}\left(\mX^{in},{\vx^{out}}^\top,\boldsymbol{0} \right),
"
6309,1806.06457,"\label{PsampleCompRate}
P \gtrsim C_{\beta,\upsilon} \left(s\log\left( \frac{N}{s}\right)+s+1+t \right),\vspace{-.2cm}
"
6310,1806.06457,"\label{eqSampCons}
C_{\beta,\upsilon} = \left(1+\beta\right)^2\left(\frac{{\|\boldsymbol{\upsilon}- \mathbb{E} \boldsymbol{\upsilon}\|_{\psi_2}^2}}{\lambda_{\min}(\operatorname{cov}(\boldsymbol{\upsilon}))}\right)^{3+\frac{1}{\beta}}.
"
6311,1806.06457,"\label{eqSampCons}
%C_{\beta,\chi} = \left(1+\beta\right)^2\left(\frac{{\|\boldsymbol{\chi}- \mathbb{E} \boldsymbol{\chi}\|_{\psi_2}^2}}{\lambda_{\min}(\operatorname{cov}(\boldsymbol{\chi}))}\right)^{3+\frac{1}{\beta}}.
%"
6312,1806.06457,"\label{sampleconds}
\lambda_{\min}\left(\operatorname{cov}\left(\boldsymbol{\upsilon}\right)\right)\gtrsim 1, \qquad \mbox{and}\qquad \left\| \boldsymbol{\upsilon}- \mathbb{E} \boldsymbol{\upsilon} \right\|_{\psi_2}\lesssim 1.
"
6313,1806.06457,"
\mathbb{E}_{\vx}~ g\left(\balpha^\top\vx\right)1_{\bbeta^\top\vx>0}=\mathbb{E}_{x_1,x_2}~  g\left(  \left(\balpha^\top\bbeta\right) x_1 +  \sqrt{1- \left(\balpha^\top\bbeta\right)^2} x_2\right)1_{x_1>0}.\label{bivarred}
"
6314,1806.06457,"
\minimize_{\mW}~\left\|\mW\right\|_1\quad \mbox{subject to} \quad  \left\{\begin{array}{l}\left\|\left(\mW^\top\mX{}^{in} - \mX{}^{out} \right)_\Omega\right \|_F\leq \epsilon  \\[.1cm] \left(\mW^\top\mX{}^{in}\right )_{\Omega^c} \leq \mV_{\Omega^c} \end{array}\right. ,
"
6315,1806.06457,"\label{equivNetTrim}
\minimize_{\substack{\mW^{(1)}\in\mathbb{R}^{M\times P} \\ \mW^{(2)}, \mW^{(3)} \in\mathbb{R}^{N\times M }}}  f_1\left(\mW^{(1)}\right) + f_2\left(\mW^{(2)}\right) ~~ \mbox{subject to} ~~  \left\{\!\begin{array}{l}{\mW^{(1)}} = {\mW^{(3)}}^\top \mX^{in}  \\ \mW^{(2)} = \mW^{(3)}\end{array}\right. ,
"
6316,1806.06457,"\label{eqgen}
\minimize_{\mU\in\mathbb{R}^{N\times M}}~~\mathcal{R}\left(\mU\right)\qquad \mbox{subject to} \qquad \sigma\left(\mU^\top\mX^{in}\right)\approx \mX^{out}.
"
6317,1806.06457,"\label{casinout}
\hat{\mW}= \operatorname*{arg\,min}_{\mU}~\left\|\mU\right\|_{1}\quad \mbox{subject to} \quad \mU\in \mathcal{C}_{\epsilon}\left(\hat\mX{}^{in},\mX^{out},\mW^\top\hat\mX{}^{in}\right),
"
6318,1806.06457,"\label{expr1.5}\forall t\geq 0 \ : \ \mathbb{P}\left\{ \left|\balpha^\top\vx\right| > t\right\} \leq c\exp\left(  - \frac{t^2}{\kappa^2}\right).
"
6319,1806.06457,"\label{expr1}\forall t\geq 0 \ : \ \exp\left( -\max\left( \frac{t-b}{a},0\right)^2\right)\leq \exp\left( 1 - \frac{t^2}{c^2}\right).
"
6320,1806.06457,"\label{expr2}\left( 1 - \frac{a^2}{c^2}\right)t^2 -2bt+a^2+b^2\geq 0. 
"
6321,1806.06457,"\label{recti}(\balpha^\top\vx^+)^2 \leq \|\balpha\|^2\|\vx^+\|^2\leq \|\vx\|^2.
"
6322,1806.06457,"\label{sg2}
\mathbb{E}\exp\left( \frac{(\balpha^\top\vx^+)^2}{{\kappa'}^2}\right)\leq \mathbb{E}\exp\left( \frac{\left\|\vx \right\|^2}{{\kappa'}^2}\right) \leq \exp\left( N\kappa^2{\kappa'}^{-2} + \frac{N\kappa^4{\kappa'}^{-4} + \|\bmu\|^2{\kappa'}^{-2}}{1-2\kappa^2{\kappa'}^{-2}}\right).
"
6323,1806.06457,"\label{e1}
\operatorname*{min}_{\vw}\;\;\left\|\vw\right\|_{1}\qquad \mbox{subject to} \qquad \left \{ \begin{array}{l} {\mX^{in}_{:,\Omega}}^\top\vw = \vx^{out}_\Omega \\[.05cm] {\mX^{in}_{:,\Omega^c}}^\top\vw\preceq \boldsymbol{0}\end{array}\right..
"
6324,1806.06457,"\label{eqq3.1}
\inf~ \left\{  \left\|\begin{pmatrix} \boldsymbol{\Upphi}^\top & \sigma\boldsymbol{1}\end{pmatrix}\vv\right\|:~ \vv\in \mathcal{D}\cap \mathbb{S}^N\right\} >0,
"
6325,1806.06457,"
\label{e4}
\minimize_{(\vw,u)} \;\;\|\vw\|_1\qquad \mbox{subject to} \qquad  \begin{pmatrix} \boldsymbol{\Upphi}^\top & \sigma\boldsymbol{1}\end{pmatrix}\begin{pmatrix}  \vw\\ u \end{pmatrix}= \begin{pmatrix}  \vx^{out}_\Omega\\ \boldsymbol{0} \end{pmatrix}.\vspace{-.2cm}
"
6326,1806.06457,"\label{meanEwidth}
\mathcal{W}_P\left( E;\vphi\right) \triangleq \mathbb{E}~\sup_{\vv\in E} \langle \vh,\vv\rangle, \quad\mbox{where}\quad \vh = \frac{1}{\sqrt{P}}\sum_{p=1}^P \varepsilon_p\vphi_p.
"
6327,1806.06457,"\label{MCSV}
\inf_{\vv\in E}~ \left(  \sum_{p=1}^P\left(\vphi_p^\top\vv\right)^2\right)^{\frac{1}{2}} \geq \frac{\xi}{2} C_{\xi} \sqrt{P}-2\mathcal{W}_P(E;\boldsymbol{\phi})-\frac{\xi}{2} t.
"
6328,1806.06457,"
%\label{b1}
%\minimize_{(\vw,u)} \;\;\|\vw\|_1\qquad \mbox{subject to} \qquad     \begin{pmatrix} \boldsymbol{\Upphi}^\top & \sigma_0\boldsymbol{1}\end{pmatrix}\vw^\frown u = \begin{pmatrix}  \vy_\Omega\\ \boldsymbol{0} \end{pmatrix}.\vspace{-.2cm}
%"
6329,1806.06457,"\label{b3}
\sup_{\vw^\frown u \in \mathcal{K}_{\vw^*,u^*}\cap \mathbb{S}^N} \left \langle \vh_{\vw}^\frown 0,\vw^\frown u \right\rangle = \sup_{\vw\in \mathcal{K}_{\vw^*}\cap \mathbb{S}^{N-1}} \langle \vh_{\vw},\vw\rangle.
"
