,id,alg
584,1806.05618,"[h]
	\begin{algorithmic}
		\STATE \textbf{Input:} A gradient estimate $g_t$ and parameters $\beta_1$, $\beta_2$, $\epsilon$ and $\alpha$.
		\STATE $\kappa_t = \beta_1 \kappa_{t-1} + (1 - \beta_1) g_t$
		\STATE $\nu_t = \beta_2 \nu_{t-1} + (1 - \beta_2) g_t \circ g_t$ ($\circ$ is the Hadamard (component-wise) product)
		\STATE $\hat{\kappa}_t = \dfrac{\kappa_t}{1 - \beta^t_1}$
		\STATE $\hat{\nu}_t = \dfrac{\nu_t}{1 - \beta^t_2}$
		\STATE $\Delta(g_t) = \dfrac{\alpha}{\sqrt{\hat{\nu}_t} + \epsilon} \hat{\kappa}_t$
		\STATE \textbf{Return:} The increment $\Delta(g_t)$  of the parameters.
	\end{algorithmic}
	\caption{
		\label{A:adam}
		Adam}
"
585,1705.09992,"[t]
\caption{Linearize and Project (LAP)} \label{LAPalgorithm}
\begin{algorithmic}[1]
\STATE Given $\bfx_0$ and $\bfw_0$ 
\STATE Compute active and inactive sets, $\mathcal{A}$ and $\mathcal{I}$
\STATE Evaluate $\Phi(\bfx_0,\bfw_0)$, $\bfr_0$, $\bfJ_x^{(0)}$ and $\bfJ_w^{(0)}$
\FOR{$k = 1,2,3,\ldots$}
	\STATE Compute the step the inactive set with LAP using \eqref{eq:inactProbX} and \eqref{eq:inactDeltaW} 
    	\STATE Compute the step on the active set using projected gradient descent \eqref{eq:projGradDes}
   	 \STATE Combine the steps using \eqref{eq:projGN} and \eqref{eq:gamma}
      	 \STATE Perform the projected Armijo line search satisfying \eqref{eq:projArmijo}, update $\bfx_k, \bfw_k$
       	 \STATE Update active and inactive sets, $\mathcal{A}$ and $\mathcal{I}$
    	 \STATE Evaluate $\Phi(\bfx_k, \bfw_k)$,  $\bfr_k$, and $\bfJ_x^{(k)}$ and $\bfJ_w^{(k)}$
    	 \IF{ Stopping criteria satisfied}
        		\RETURN{$\bfx_k, \bfw_k$} 
    	\ENDIF    
\ENDFOR
\end{algorithmic}
"
586,1803.05589,"[t]
%\caption{Update for SAN}
%\label{alg:updateSAN}
%\hspace*{\algorithmicindent} \textbf{Require: }  Parameter $\veta_\text{PGM}$ \eqref{eq:pgm_prior}, Function $\veta_{\theta}(\cdot)$ \eqref{eq:conjexp1}
%
%\begin{algorithmic}[1]
%
%    \FOR{Iteration $t=1,2,3,\ldots$,}
%	\STATE Randomly pick a data point $\vy_n$
%	
%	\STATE Sample global parameters $\vmodlGM$ and $\vdtrmc := \crl{\vmodlNN, \vinfe}$ \label{algstep:sampleglob}
%	
%		$\vtheta^{*}_\text{PGM} \sim q(\vtheta_{PGM} | \vlambda_\text{PGM})$
%		
%		$\vdtrmc^{*} \sim \gauss( \vdtrmc | \vmu_{\dtrmc}, \vsigma^2_{\dtrmc} ) $
%   
%   
%	\STATE Sample local latent variable from the inference network (as in VAE)
%	
%		$\vx_n^{*} \sim q(\vx_n|\vy_n, \vphi^{*} )$
%    
%    
%	\STATE Update $q(\vmodlGM|\vlambda_\text{PGM})$ using eq.\ref{eq:svi_update} (perform VI in PGM part of model using samples $\vx_n^{*}$)
%	
%%		$\vlambda_\text{PGM} \leftarrow  (1-\beta) \vlambda_\text{PGM} + \beta N   \sqr{ \veta_\text{PGM} + \veta_{\theta}( \vx_n^{*} ) }$    
%
%
%	\STATE Compute gradient w.r.t. $\vdtrmc$ (as in VAE)
%	
%		$\vg \leftarrow  \nabla_{\dtrmc } \log p(\vy_n|\vx^{*}_n, \vtheta^{*}_\text{NN} ) + \log \frac{ p(\vy_i|\vtheta_\text{PGM})}{ q(\vx_n|\vy_n, \vphi_\text{NN}) } \bigg\rvert_{\vdtrmc = \vdtrmc^{*}  }$
%

%	\STATE Update gradient (additional terms of our method compared to VAE)
%
%		$\vg \leftarrow  \vg + \nabla_{\dtrmc } \sqr{-\log p(\vx^{*}_n | \vphi_\text{PGM}) + \log \mathcal{Z}(\vphi) } \bigg\rvert_{\vdtrmc = \vdtrmc^{*}  } $
%
%	\STATE Perform adaptive-gradient update \eqref{eq:updateVAN1}-\eqref{eq:updateVAN2}

%		$\vsigma_\dtrmc^{-2} \leftarrow \vsigma_\dtrmc^{-2} + \beta \vg \odot \vg$
%
%		$\vmu_\dtrmc \leftarrow \vmu_\dtrmc - \beta \vsigma_\dtrmc^{2} \odot \vg $
%
%    \ENDFOR
%\end{algorithmic}
%"
587,1803.05589," 
%
%\caption{Update for SAN}
%\label{alg:updateSAN}
%\hspace*{\algorithmicindent} \textbf{Require: }  Parameter $\veta_\text{PGM}$ (eq.\ref{eq:pgm_prior}), Function $\veta_{\theta}(\cdot)$ (eq.\ref{eq:conjexp1}) 
%
%\begin{algorithmic}[1]
%
%    \FOR{Iteration $t=1,2,3,\ldots$,}
%	\STATE Randomly pick a data point $n$
%	
%   \STATE Sample $\vtheta_\text{NN}$, and $\vphi$
%   
%   $\vtheta^{*}_\text{NN} \sim \gauss( \vtheta_{\theta_\text{NN}} | \vmu_{\theta_\text{NN}}, \vsigma^2_{\theta_\text{NN}} )$
%
%   $\vphi^{*} \sim \gauss( \vphi | \vmu_{\phi}, \vsigma^2_{\phi} ) $
%   
%   \STATE Sample $\vtheta_\text{PGM}$
%   
%   $\vtheta^{*}_\text{PGM} \sim q(\vtheta_{PGM} | \vlambda_\text{PGM})$
%   
%   \STATE Sample from the inference network
%    
%    $\vx_n^{*} \sim q(\vx_n|\vy_n, \vphi^{*} )$
%    
% \STATE Update $q(\vtheta_\text{PGM}|\vlambda_\text{PGM})$ using eq.\ref{eq:svi_update}
%    
%$\vlambda_\text{PGM} \leftarrow  (1-\beta) \vlambda_\text{PGM} + \beta N   \sqr{ \veta_\text{PGM} + \veta_{\theta}( \vx_n^{*} ) }$    
%
%\STATE Compute gradient w.r.t. $\vtheta_\text{NN}$ using the same method as in VAE
%
%$\vg_{\theta_\text{NN}} \leftarrow  \nabla_{\theta_\text{NN}} \log p(\vy_i|\vx_i^{*}, \vtheta_\text{NN} ) \bigg\rvert_{\vtheta_\text{NN}= \vtheta^{*}_\text{NN} }$
%
%\STATE Compute gradient w.r.t. $\vphi$ using the same method as in VAE
%
%$\vg_{\phi} \leftarrow  \nabla_{\phi } \log p(\vy_n|\vx^{*}_n, \vtheta^{*}_\text{NN} ) + \log \frac{ p(\vy_i|\vtheta_\text{PGM})}{ q(\vx_n|\vy_n, \vphi_\text{NN}) } \bigg\rvert_{\vphi= \vphi^{*}  }  $
%
%\STATE Update gradient w.r.t. $\vphi$ due to additional terms in SIN
%
%$\vg_{\phi} \leftarrow  \nabla_{\phi } \sqr{-\log p(\vx^{*}_n | \vphi_\text{PGM}) + \log \mathcal{Z}(\vphi) } \bigg\rvert_{\vphi= \vphi^{*}  } $
%
%\STATE Perform adaptive-gradient update
%
%$\vg \leftarrow \sqr{  \vg_{ \theta_\text{NN} }, \vg_{\phi} }$,
%$\vmu \leftarrow \sqr{  \vmu_{ \theta_\text{NN} }, \vmu_{\phi} }$,
%$\vsigma^{-2} \leftarrow \sqr{  \vsigma^{-2}_{ \theta_\text{NN} }, \vsigma^{-2}_{\phi} }$
%
%$\vsigma^{-2} \leftarrow \vsigma^{-2} + \beta \vg \odot \vg$
%
%$\vmu \leftarrow \vmu + \beta \vsigma^{2} \odot \vg $
%
%    \ENDFOR
%\end{algorithmic}
%"
588,1803.05589,"[t]
   \caption{Structured, Amortized, and Natural-gradient (SAN) Variational Inference}
\label{alg:updateSAN}
   %
   \begin{algorithmic}[1]
   \REQUIRE Data $\vy$, Step-sizes $\beta_1,\beta_2,\beta_3$
   \STATE Initialize $\vlamGM, \vmodlNN, \vinfe$.
   \REPEAT
   \STATE Compute $q(\vlat|\vy,\vinfe)$ for SIN shown in \eqref{eq:vardist} either by using an exact expression or using VMP.
   \STATE Sample $\vlat^* \sim q(\vlat|\vy,\vinfe)$, and compute  $\nabla_\infe \Z$ and $\nabla_\infe \vlat^*$.
   %\STATE Gradient update for $\vinfeGM \leftarrow \vinfeGM + \beta_2 \{ [ \nabla_{x^*} \log \rnd{ p(\vlat^*|\vmodlGM^*) / q(\vlat^*|\vinfeGM^*) } ] \nabla_{\infeGM}\vx^*  + \nabla_{\infeGM} \Z \}$
   \STATE Update $\vlamGM$ using the natural-gradient step given in \eqref{eq:lamGMupdate}.
   %\STATE Update $\vinfeGM$ using the gradient given in \eqref{eq:grad3}.
   \STATE Update $\vmodlNN$ and $\vinfe$ using the gradients given in \eqref{eq:grad1}-\eqref{eq:grad2} with $\vmodlGM\sim q(\vmodlGM|\vlamGM)$.
   %\STATE Gradient update for $\vmodlNN \leftarrow \vmodlNN + \beta_3[$ {\small{\tt vae\_decoder\_grad}} $(\vy_n,\vx_n^*,\vmodlNN)] .$
   %\STATE Gradient update for $\vinfeNN \leftarrow \vinfeNN + \beta_4[$ {\small{\tt vae\_encoder\_grad}} $(\vy_n,\vx_n^*,\vmodlNN, \nabla_{\infeNN}\vx^*) + \nabla_{\infeNN} \Z ] .$ 
   \UNTIL{Convergence}
   \end{algorithmic}
"
589,1806.05437,"
% \SetKwData{ServiceDS}{Service_{db}}
% \SetKwData{SR}{sr}
% \SetKwData{TOPN}{N}

% \SetKwFunction{SelectTopNCategories}{selectTopNCategories}
% \SetKwFunction{ComputeImbalanceRate}{computeImbalanceRate}
% \SetKwFunction{CategoriesCounts}{categoriesCounts}
% \SetKwFunction{RankingCounts}{rankingCounts}
% \SetKwFunction{TotalCategories}{totalCategories}
% \SetKwFunction{DescriptionLengthCounts}{descriptionLengthCounts}
% \SetKwFunction{CategoriesFilter}{categoriesFilter}
% \SetKwFunction{DescriptionLengthFilter}{descriptionLengthFilter}
% \SetKwFunction{RandomSplitDataset}{randomSplitDataset}
% \SetKwFunction{ComputeKL}{computeKL}
% \SetKwFunction{CountRankCategories}{countRankCategories}


% \SetKwInOut{Input}{Input}
% \SetKwInOut{Output}{Output}

% \Input{$Service_{ds}$ - Service dataset \\
% \textit{rate} - Splitting rate \\
% \textit{N} - Minimum number of categories\\
% \textit{T} - Threshold of imbalance rate \\
% \textit{M} - Number of random selections}

% \Output{\textit{trainS} - Training Set \\ \textit{testS} - Test Set}
 
% \Begin{
% \BlankLine
% \tcp{Step 1: Category filter to reduce imbalance rate}
% \tcc{Counting and ranking categories on datasets}
% % \textit{cc} $\leftarrow$ \CategoriesCounts{ServiceDS}\;
% % \textit{rc} $\leftarrow$ \RankingCounts{$cc$}\;
% $rank_c$, $n$ $\leftarrow$ \CountRankCategories{$Service_{ds}$}\;

% \tcc{Compute imbalance rate $ir$ of all categories}
% $ir$ $\leftarrow$ \ComputeImbalanceRate{$rank_c$}\;

% \tcc{Select top $n-1$ categories and compute imbalance rate $ir_{n-1}$}
% \While{$n \ge N$ {\bf and} $|ir - ir_{n-1}| \ge T$}{

%     $n$ $\leftarrow$ $n - 1$\;
%     $top_{n-1}$ $\leftarrow$ \SelectTopNCategories{$rank_c$, $n$}\;
%     $ir_{n-1}$ $\leftarrow$ \ComputeImbalanceRate{$top_{n-1}$}\;

% }  

% $Service_{cf}$ $\leftarrow$ \CategoriesFilter{$Service_{ds}$, $top_{n-1}$}
% \BlankLine

% \tcp{Step 2: Description filter with 90\% length confidence level}

% $dlc$ $\leftarrow$ \DescriptionLengthCounts{$Service_{cf}$}\;
% $Service_{dl}$ $\leftarrow$ \DescriptionLengthFilter{$Service_{cf}$, $dlc$, 0.9}\;
% \BlankLine

% \tcp{Step 3: Minimum KL Selection}
% \tcc{Initialize training set and test set}
% $trainS$, $testS$ $\leftarrow$ \RandomSplitDataset{$Service_{dl}$, $rate$, $seed = 1$}\;
% $kls$ $\leftarrow$ \ComputeKL{$trainS$, $testS$}\;
% \tcc{Find training set and test set with minimum KL}
% \For{$i\leftarrow 2$ \KwTo $M$}{
%     $train$, $test$ $\leftarrow$ \RandomSplitDataset{$Service_{dl}$, $rate$, $seed = i$}\;
%     $kl$ $\leftarrow$ \ComputeKL{$train$, $test$}\;
    
%     \If{$kl \le kls$}{
%         $kls$ $\leftarrow$ $kl$\;
%         $trainS$, $testS$ $\leftarrow$ $train$, $test$\;
%     }
% }

% \Return{$trainS$, $testS$}\;

% }

% \caption{Service Splitting Algorithm}
% \label{splitting alogrithm}
% "
590,1802.04307,"[t]
       \caption{IPOT($\pmb{\mu},\pmb{\nu},\bm{C}$)}
	\label{algo1}       
	 \begin{algorithmic}
          \STATE \textbf{Input:} Probabilities $\{\pmb{\mu},\pmb{\nu}\}$ on support points $\{x_i\}_{i=1}^m$, $\{y_j\}_{j=1}^n$, cost matrix $\bm{C}=[\|x_i-y_j\|]$
	\STATE $\bm{b}\leftarrow \frac{1}{m}\pmb{1}_m$
	\STATE $G_{ij}\leftarrow e^{-\frac{C_{ij}}{\beta}}$
	\STATE $\bm{\Gamma}^{(1)} \leftarrow  \pmb{11}^T$
	\FOR {$t=1,2,3,...$}
	\STATE $\bm{Q} \leftarrow  \bm{G}\odot \bm{\Gamma}^{(t)}$
	\STATE \textbf{for} {$l=1,2,3,...,L$} \textbf{do}$\quad$ // Usually set $L=1$
	\STATE \quad $\bm{a}\leftarrow \frac{\pmb{\mu}}{\bm{Qb}}$, $\bm{b}\leftarrow \frac{\pmb{\nu}}{\bm{Q}^T \bm{a}}$
	\STATE \textbf{end for}
	\STATE $\bm{\Gamma}^{(t+1)} \leftarrow  \text{diag}(\bm{a}) \bm{Q} \text{diag}(\bm{b})$
	\ENDFOR
        \end{algorithmic}
      "
591,1802.04307,"[!t]
\label{alg:barycenter}
\caption{IPOT-WB($\{\bm{p}_k\}$)}
\begin{algorithmic}[1]\label{algo_proximal}
\STATE \textbf{Input:} The probability vector set $\{\bm{p}_k\}$ on grid $\{y_i\}_{i=1}^n$
\STATE $\bm{b}_k\leftarrow \frac{1}{n}\textbf{1}_n,\forall k=1,2,...,K$
\STATE $C_{ij}\leftarrow c(y_i,y_j):=||y_i-y_j||^2_2$
\STATE $G_{ij}\leftarrow e^{-\frac{C_{ij}}{\beta}}$
\STATE $\bm{\Gamma}_k \leftarrow  \mathbf{11}^T$
\FOR {$t=1,2,3,...$}
\STATE $\bm{H}_k \leftarrow  \bm{G} \odot \bm{\Gamma}_k,\forall k=1,2,...,K$
\FOR {$l=1,2,3,...,L$}
\STATE $\bm{a}_k\leftarrow \frac{\bm{q}}{\bm{H}_k \bm{b}_k},\forall k=1,2,...,K$, 
\STATE $\bm{b}_k\leftarrow \frac{\bm{p}_k}{\bm{H}_k^T \bm{a}_k},\forall k=1,2,...,K$
\STATE $\bm{q} \leftarrow  \prod_{k=1}^K (\bm{a}_k \odot (\bm{H}_k \bm{b}_k))^{\lambda_k}$
\ENDFOR
\STATE $\bm{\Gamma}_k \leftarrow  \text{diag}(\bm{a}_k) \bm{H}_k \text{diag}(\bm{b}_k),\forall k=1,2,...,K$
\ENDFOR
\STATE  \textbf{Return} $\bm{q}$
\end{algorithmic}
"
592,1802.04307,"[H]
       \caption{Learning generative networks}
	\label{algo_gan}       
	 \begin{algorithmic}
          \STATE \textbf{Input:} real data $\{x_i\}$, initialized generator $g_\theta$
	\WHILE{not converged}
\STATE Sample a batch of real data $\{x_i\}_{i=1}^n$
\STATE Sample a batch of noise data $\{z_j\}_{i=1}^n \sim q$
\STATE $C_{ij}:=c(x_i,g_{\theta}(z_j)):=||x_i-g_{\theta}(z_j)||^2_2$
\STATE $\bm{\Gamma}$ = IPOT($\frac{1}{n}\bm{1}_n,\frac{1}{n}\bm{1}_n,\bm{C}$)
\STATE Update $\theta$ with $\langle \bm{\Gamma},[2(x_i-g_{\theta}(z_j)){\frac {\partial g_{\theta}(z_j)}{\partial \theta}}]\rangle$
\ENDWHILE       
 \end{algorithmic}
      "
593,1802.04307,"[H]
%       \caption{Computing Wasserstein barycenter }
% 	\label{algo_wb}       
% 	 \begin{algorithmic}
%          \STATE \textbf{Input:} The probability vector set $\{\bm{p}_k\}$ on grid $\{y_i\}_{i=1}^n$
% \STATE $\bm{b}_k\leftarrow \frac{1}{n}\textbf{1}_n,\forall k=1,2,...,K$
% \STATE $C_{ij}\leftarrow c(y_i,y_j):=||y_i-y_j||^2_2$
% \STATE $G_{ij}\leftarrow e^{-\frac{C_{ij}}{\beta}}$
% \STATE $\bm{\Gamma}_k \leftarrow  \mathbf{11}^T$
% \FOR {$t=1,2,3,...$}
% \STATE $\bm{H}_k \leftarrow  \bm{G} \odot \bm{\Gamma}_k,\forall k=1,2,...,K$
% \FOR {$l=1,2,3,...,L$}
% \STATE $\bm{a}_k\leftarrow \frac{\bm{q}}{\bm{H}_k \bm{b}_k},\forall k=1,2,...,K$, 
% \STATE $\bm{b}_k\leftarrow \frac{\bm{p}_k}{\bm{H}_k^T \bm{a}_k},\forall k=1,2,...,K$
% \STATE $\bm{q} \leftarrow  \prod_{k=1}^K (\bm{a}_k \odot (\bm{H}_k \bm{b}_k))^{\lambda_k}$
% \ENDFOR
% \STATE $\bm{\Gamma}_k \leftarrow  \text{diag}(\bm{a}_k) \bm{H}_k \text{diag}(\bm{b}_k),\forall k=1,2,...,K$
% \ENDFOR
% \STATE  \textbf{Return} $\bm{q}$     
%  \end{algorithmic}
%       "
594,1806.01811,"
  \caption{Gradient Descent with Line Search Method}
  \begin{algorithmic}[1]
    \Function {line-search}{$x, b_0,\nabla F(x)$}
     \State $x_{new}\gets x-\frac{1}{b_0} \nabla F(x)$
      \While{$F(x_{new})> F(x)-\frac{b_0}{2} \| \nabla F(x)\|^2$}
        \State $b_0\gets 2b_0$
         \State $x_{new}\gets x-\frac{1}{b_0} \nabla F(x)$
      \EndWhile
      \State \textbf{return} $x_{new}$
    \EndFunction 
  \end{algorithmic}
"
595,1806.01811,"[H]
%  \caption{Gradient Descent with Line Search Method}
%\begin{algorithmic}
%  \STATE {\bfseries Input:} Tolerance $\varepsilon > 0$.  Initialize $x_0 \in \mathbb{R}^d, b_{0}>0,  j \leftarrow 0, beta=0.5$ \\
%    \REPEAT
%  \STATE{$j  \leftarrow j+1$}
%    \STATE  $\text{GD-Constant: } x_{j} \leftarrow x_{j-1} - \frac{1}{b_0} v_{j}  $
%    \UNTIL{$\| \nabla F(x_j) \|^2 \leq \varepsilon$}  
%\end{algorithmic}
%  "
596,1806.01811,"[H]
  \caption{AdaGrad-Norm with momentum in PyTorch}
\begin{algorithmic}[1]
  \State {\bfseries Input:}   Initialize $x_0 \in \mathbb{R}^d, b_{0}>0, v_0\leftarrow 0, j \leftarrow 0, \beta \leftarrow 0.9$,  and the total iterations $N$.
    \For{\texttt{ $j = 0,1, \ldots, N$ }}
    \State Generate  $\xi_{j}$ and $G_{j} = G(x_{j}, \xi_{j})$
    \State $v_{j+1} \leftarrow \beta v_{j} + (1-\beta)G_j$ 
 	 \State   $ x_{j+1} \leftarrow x_{j} - \frac{ v_{j+1} }{b_{j+1}}$  with $b_{j+1}^2 \leftarrow  b_{j}^2 +  \|G_{j} \|^2$ 
       \EndFor
\end{algorithmic}
  "
597,1806.01811,"
  \caption{Gradient Descent with Line Search Method}
  \begin{algorithmic}[1]
    \Function {line-search}{$x, b_0,\nabla F(x)$}
     \State $x_{new}\gets x-\frac{1}{b_0} \nabla F(x)$
      \While{$F(x_{new})> F(x)-\frac{b_0}{2} \| \nabla F(x)\|^2$}
        \State $b_0\gets 2b_0$
         \State $x_{new}\gets x-\frac{1}{b_0} \nabla F(x)$
      \EndWhile
      \State \textbf{return} $x_{new}$
    \EndFunction 
  \end{algorithmic}
"
598,1806.01811,"[H]
%  \caption{Gradient Descent with Line Search Method}
%\begin{algorithmic}
%  \STATE {\bfseries Input:} Tolerance $\varepsilon > 0$.  Initialize $x_0 \in \mathbb{R}^d, b_{0}>0,  j \leftarrow 0, beta=0.5$ \\
%    \REPEAT
%  \STATE{$j  \leftarrow j+1$}
%    \STATE  $\text{GD-Constant: } x_{j} \leftarrow x_{j-1} - \frac{1}{b_0} v_{j}  $
%    \UNTIL{$\| \nabla F(x_j) \|^2 \leq \varepsilon$}  
%\end{algorithmic}
%  "
599,1806.01811,"[H]
  \caption{AdaGrad-Norm with momentum in PyTorch}
\begin{algorithmic}[1]
  \State {\bfseries Input:}   Initialize $x_0 \in \mathbb{R}^d, b_{0}>0, v_0\leftarrow 0, j \leftarrow 0, \beta \leftarrow 0.9$,  and the total iterations $N$.
    \For{\texttt{ $j = 0,1, \ldots, N$ }}
    \State Generate  $\xi_{j}$ and $G_{j} = G(x_{j}, \xi_{j})$
    \State $v_{j+1} \leftarrow \beta v_{j} + (1-\beta)G_j$ 
 	 \State   $ x_{j+1} \leftarrow x_{j} - \frac{ v_{j+1} }{b_{j+1}}$  with $b_{j+1}^2 \leftarrow  b_{j}^2 +  \|G_{j} \|^2$ 
       \EndFor
\end{algorithmic}
  "
600,1806.01811,"[H]
  \caption{AdaGrad-Norm} \label{alg:Adagrad}
\begin{algorithmic}[1]
  \State {\bfseries Input:} 
   Initialize $x_0 \in \mathbb{R}^d, b_{0}>0, \eta>0$
    \For{\texttt{ $j = 1,2, \ldots$ }}
     \State Generate  $\xi_{j-1}$ and $G_{j-1} = G(x_{j-1}, \xi_{j-1})$
      \State${b}_{j}^2 \leftarrow  {b}_{j-1} ^2+ { \| G_{j-1} \|^2}$  
       \State $x_{j} \leftarrow x_{j-1} -  \frac{\eta}{{b}_{j}}G_{j-1} $
       \EndFor
\end{algorithmic}
  "
601,1806.01811,"[H]
  \caption{AdaGrad-Norm} \label{alg:Adagrad}
\begin{algorithmic}[1]
  \State {\bfseries Input:} 
   Initialize $x_0 \in \mathbb{R}^d, b_{0}>0, \eta>0$
    \For{\texttt{ $j = 1,2, \ldots$ }}
     \State Generate  $\xi_{j-1}$ and $G_{j-1} = G(x_{j-1}, \xi_{j-1})$
      \State${b}_{j}^2 \leftarrow  {b}_{j-1} ^2+ { \| G_{j-1} \|^2}$  
       \State $x_{j} \leftarrow x_{j-1} -  \frac{\eta}{{b}_{j}}G_{j-1} $
       \EndFor
\end{algorithmic}
  "
602,1806.05337,"[hbtp]
    \caption{Agglomeration algorithm.}  
    \label{algo:agglom}
    \small
    \textbf{ACD}(Example x, model, hyperparameter k, function CD(x, blob; model))    
    \begin{algorithmic}
        \CommentInline{initialize}
        \State tree = Tree() \Comment{tree to output}
        \State scoresQueue = PriorityQueue() \Comment{scores, sorted by importance}
        \For{feature in x} 
            \State scoresQueue.push(feature, priority=CD(x, feature; model))
        \EndFor
        
        \State 
        \CommentInline{iteratively build up tree}
        \While{scoresQueue is not empty}
            \State selectedGroups = scoresQueue.popTopKPercentile(k) \Comment{pop off top k elements}
            \State tree.add(selectedGroups) \Comment{Add top k elements to the tree}
            \State 
            \CommentInline{generate new groups of features based on current groups and add them to the queue}
            
            \For{selectedGroup in selectedGroups} 
                \State candidateGroups = getCandidateGroups(selectedGroup)
                \For{candidateGroup \:in candidateGroups} 
                    \State scoresQueue.add(candidateGroup, priority=CD(x, candidateGroup;model)-CD(x,selectedGroup; model))
                \EndFor
            \EndFor
            
        \EndWhile
        \item \textbf{return} tree
    \end{algorithmic}
"
603,1803.02400,"[t]
	\caption{Pseudo-Task MAML (PT-MAML)}
	\label{alg:maml}
	\begin{algorithmic}[1]
		% Given datasets
		% Use relevant function
		% Meta learning setup
		\REQUIRE Training Datapoints  $\mathcal{D}=\{\inp^{(j)}, \target^{(j)}\}$
%		$ p(\task)$: distribution over tasks
%		\REQUIRE $p(\task)$: distribution over tasks
		\REQUIRE $\alpha$, $\beta$: step size hyperparameters
		\REQUIRE $K$: support set size hyperparameter
		\STATE Construct a task $\task_j$ with training examples using a support set $\mathcal{S}^{(j)}_K$ and a test example $\mathcal{D}_j'=(\inp^{(j)}, \target^{(j)})$.
		\STATE Denote $ p(\task)$ as distribution over tasks
		\STATE Randomly initialize $\theta$
		\WHILE{not done}
		\STATE Sample batch of tasks $\task_i \sim p(\task)$
		\FORALL{$\task_i$}
		\STATE Evaluate $\nabla_\theta \lossi(\learner_\theta)$ using $\mathcal{S}^{(j)}_K$
		\STATE Compute adapted parameters with gradient descent: $\theta_i'=\theta-\alpha \nabla_\theta  \lossi(  \learner_\theta )$
%		\STATE Use the test example $\mathcal{D}_i'$ from $\task_i$ for the meta-update
		\ENDFOR
		 \STATE Update $\theta \leftarrow \theta - \beta \nabla_\theta \sum_{\task_i \sim p(\task)}  \lossi ( \learner_{\theta_i'})$ using each $\mathcal{D}_i'$ from $\task_i$ and $\lossi$ for the meta-update
		\ENDWHILE
		%\STATE while
	\end{algorithmic}
"
604,1806.05975,"[!h]
  \caption{Regularized HS-BNN Training}
  \label{alg:overall}
  \begin{algorithmic}[1]
    \STATE \textbf{Input} Model $p(\data, \theta)$, variational approximation  $q(\theta\mid\phi)$, number of iterations T.
    \STATE \textbf{Output}: Variational parameters $\phi$  
    \STATE Initialize variational parameters $\phi$.
    \FOR{\texttt{T iterations}}
    \STATE Update $\phi_c$, $\phi_\kappa$, $\phi_\gamma$, $\{\phi_{B_l}\}_l$, $\{\phi_{\taulayer}\}_l \leftarrow \text{ADAM}(\elbo(\phi))$.
    \FOR{\texttt{all hidden layers} $l$}
    \STATE Conditioned on $\phi_{B_l}$, $\phi_{\taulayer}$ update $\phi_{\lambdalayer}$, $\phi_{\lambdanode}$ using fixed point updates (Equation~\ref{eqn:fxp}).
    \ENDFOR
    \STATE Conditioned on $\phi_\kappa$ update $\phi_{\lambdakappa}$ via the corresponding fixed point update.
    \ENDFOR
\end{algorithmic}
"
605,1702.08420,"
	\caption{Importance Sampled Mixture of Experts (IS-MOE)}
	\label{alg:ISMOE}
	%	Generate $ J $ partitions from the posterior of Gaussian mixture model  with $ K $ clusters, $ P(Z|X)$.\\
	\For{$ j = 1 , \ldots , J $ in parallel}{
		Draw partition with $ K$ clusters  of data from $ P(Z|X)$\\
		Fit $ K $ independent GP models on the partitioned data.\\
		Predict new observations on each importance sample with \begin{equation*}P(f^{\ast}_{j} | Z_j, - ) = \sum_{k=1}^{K} P(f^{\ast}_{j} |  Z_j^{\ast}, - ) P(Z_j^{\ast}| -).\end{equation*}\\
		Obtain weights $ w_j = \prod_{k=1}^{K} P(Y_{k,j} | X_{k,j}, Z_j)$.
	} 
	Normalize weights, $ w_j := w_j/\sum_{j=1}^{J}w_j$.\\
	Average predictions using importance weights: $P(\bar{f}^{\ast} | - ) = \sum_{j=1}^{J} w_j	P(f^{\ast}_{j} | Z_j, - )$
"
